annee,DT_ACCDN,HR_ACCDN,NO_CIVIQ_ACCDN,RUE_ACCDN,ACCDN_PRES_DE
2006,8/10/06,14:48,,DES ERABLES,HENRI BRIEN
2006,8/10/06,16:55,,ST ZOTIQUE,39E AV
2006,8/10/06,16:55,,ST ZOTIQUE,39E AV
2006,8/10/06,17:09,,TECUMSEH,ROGER PILON
2006,8/10/06,17:30,,JEAN TALON E,21E AV
2006,8/11/06,15:58,,DANDURAND,LAFOND
2006,8/11/06,16:45,,CHRISTOPHE COLOMB,CREMAZIE
2006,8/11/06,22:05,,SPRINGLAND,ANGER
2006,8/13/06,0:45,,UNIVERSITE,ST ANTOINE O
2006,8/13/06,18:05,,MT ROYAL,ESPLANADE
2006,8/14/06,17:06,,625 STE CROIX,
2006,8/14/06,18:30,,MT ROYAL,RIVARD
2006,8/15/06,,,F 6222 6E AV,BELLECHASSE
2006,8/15/06,1:42,,ST DENIS,CHERRIER
2006,8/15/06,7:15,,ST URBAIN,MAISONNEUVE
2006,8/15/06,8:53,,AUTEUIL,PRIEUR
2006,8/15/06,15:30,,WELLINGTON,3E AV
2006,8/15/06,16:00,,CEDAR,MOUNT PLEASANT
2006,8/15/06,16:40,,IBERVILLE,DANDURAND
2006,8/15/06,17:20,,SAGAR,JEAN TALON
2006,8/15/06,18:45,,110 AV ELM,BROWN OWL
2006,8/15/06,22:03,,5110 ST DENIS,LAURIER
2006,8/16/06,8:50,,HUTCHISON,MONT ROYAL
2006,8/16/06,13:55,,ST URBAIN,EVANS
2006,8/16/06,16:43,,RACHEL,HOGAN
2006,8/16/06,17:00,,DE CASTENEAU,GASPE
2006,8/17/06,7:45,,CHARLEVOIX,DUVERNAY
2006,8/17/06,8:18,,1332 ONTARIO E,PANET
2006,8/17/06,9:23,,ST LAURENT,LEGENDRE
2006,8/17/06,9:55,,HENRI BOURASSA,VALIQUETTE
2006,8/17/06,14:10,,MILTON,AYLMER
2006,8/17/06,15:40,,CHRISTOPHE COLOMB,FLEURY
2006,8/17/06,17:30,,BELANGER,ST MICHEL
2006,8/18/06,7:38,,HENRI BOURASSA,BELLEVILLE
2006,8/18/06,13:08,,JEAN TALON,DES HALLES
2006,8/19/06,11:57,,SHERBROOKE,IBERVILLE
2006,8/19/06,21:40,,ATWATER,TUPPER
2006,8/20/06,7:07,,ACADIE,OGILVY
2006,8/20/06,9:30,,ST LAURENT,MOZART
2006,8/21/06,8:10,,GILFORD,FABRE
2006,8/21/06,9:23,,8481 NEWMAN,SHERBROOKE
2006,8/21/06,14:30,,806 ONTARIO,ST HUBERT
2006,8/21/06,16:50,,1799 CHEMIN BORD DU LAC,BELAIR
2006,8/21/06,20:17,,LAPIERRE,ANDRE MERIOT
2006,8/22/06,9:15,,,HARRY WORTH
2006,8/22/06,9:30,,ST URBAIN 3986,DULUTH
2006,8/22/06,18:00,,CORDNER,ROBIDOUX
2006,8/23/06,,,ONTARIO,PAPINEAU
2006,8/23/06,5:33,,N-D,LEBRUN
2006,8/23/06,14:40,,4701 WELLINGTON,2E AV
2006,8/23/06,18:23,,BEAUBIEN,ALMA
2006,8/23/06,23:02,,VAN HORNE,MC LYNN
2006,8/24/06,9:20,,SALABERRY,SOMMERSET
2006,8/24/06,12:15,,BOUCHERVILLE,CURATAEU
2006,8/24/06,16:57,,FACE 1298 VAN HORNE,OUTREMONT
2006,8/24/06,18:01,,MEESE AVER,BELLERIVE
2006,8/24/06,18:44,,FACE 2526 JOFFRE,HOCHELAGA
2006,8/24/06,20:42,,ANGERS,LE CARON
2006,8/25/06,6:30,,PRES DICKSON,PIERRE DE COUBERTIN
2006,8/25/06,11:45,,ONTARIO,CLARK
2006,8/25/06,16:40,,ONTARIO,JENANE D ARC
2006,8/25/06,17:30,,F 5815 GOUIN E,LACORDAIRE
2006,8/25/06,20:58,,RAHCEL,ST DENIS
2006,8/26/06,22:50,,SHERBROOKE,JEANNE MANCE
2006,8/26/06,23:25,,CHAUMONT,MOUSSEAU
2006,8/27/06,19:57,,MARQUETTE,ST ZOTIQUE
2006,8/28/06,13:10,,JEAN TALON,ST ANDRE
2006,8/29/06,13:20,,DUCHARME,ROCKLAND
2006,8/29/06,13:26,,LA VERENDRYE,BEAULIEU
2006,8/29/06,16:32,,6161 ST DENIS,BELLECHASSE
2006,8/29/06,16:38,,LEBRUN,SHERBROOKE
2006,8/29/06,17:45,,F 5350 SHERBROOKE,
2006,8/29/06,18:45,,ST UBRAIN,RACHEL
2006,8/30/06,6:45,,BOYER,VILLERAY
2006,8/30/06,9:27,,RACHEL,D ORLEANS
2006,8/30/06,16:05,,HENRI DUHAMEL,WELLINGTON
2006,8/30/06,17:55,,RACHEL,FRANCHERE
2006,8/31/06,,,MARI EANNE,DES ERABLES
2006,8/31/06,9:11,,O,STIE B N
2006,8/31/06,20:25,,WELLINGTON,BUTLER
2006,8/31/06,21:10,,26E AV,PERRAS
2006,9/1/06,13:40,,CHAMPLAIN,GALT
2006,9/1/06,17:51,,CHRISTOPHE COLOMB,RAYMOND PELLETIER
2006,9/1/06,19:45,,PAPIENAU,JARRY
2006,9/3/06,13:55,,2E AV,WELLINGTON
2006,9/5/06,9:25,,SHERBROOKE,CAVENDISH
2006,9/5/06,13:25,,HONORE BEAUGRAND,SHERBROOKE
2006,9/5/06,15:36,,CLARKE,SHERBROOKE
2006,9/6/06,9:40,,BERRI,VIGER
2006,9/6/06,16:45,,ST SULPICE,N-D
2006,9/6/06,16:47,,CORONATION,FIELDING
2006,9/7/06,12:00,,VILLENEUVE,DROLET
2006,9/7/06,13:10,,MAISONNEUVE,ST LAURENT
2006,9/7/06,17:12,,L ASSOMPTION,SHERBROOKE E
2006,9/8/06,3:36,,MT ROYAL,ST HUBERT
2006,9/8/06,7:50,,LAPIERRE,CHOUINARD
2006,9/8/06,8:10,,VAN HORNE,WILDERTON
2006,9/8/06,12:00,,ST LAURENT,ONTARIO
2006,9/8/06,14:10,,21 BERNARD,CLARK
2006,9/8/06,15:22,,CHAMPLAIN,EGAN
2006,9/8/06,15:25,,DE BORDEAUX,ST JOSEPH
2006,9/8/06,16:10,,ST AMBROISE,ST REMI
2006,9/8/06,18:55,,666 PL LACASSE,ST JACQUES
2006,9/10/06,2:47,,AMHERST,ONTARIO
2006,9/10/06,11:45,,LOUIS H LAFONTAINE,HENRI BOURASSA
2006,9/11/06,10:15,,L ARCADE,ST LAURENT
2006,9/11/06,13:15,,INDUSTRIEL,PELLETIER
2006,9/11/06,13:50,,2727 ST JOSEPH,27E AV
2006,9/11/06,17:30,,1832 JOLIETTE,FONTAINE
2006,9/12/06,,,ST CHARLES,ARGENSON
2006,9/12/06,13:25,,BLOOMFIELD,JARRY
2006,9/12/06,14:40,,DES PINS,DR PENFIELD
2006,9/13/06,9:50,,6007 GOUIN E,
2006,9/13/06,9:55,,FACE 94 LAURIER O,ST URBAIN
2006,9/13/06,10:20,,O DULUTH,PARC DU
2006,9/13/06,12:04,,DORION,GAUTHIER
2006,9/13/06,16:25,,ST LAURENT,BEAUBIEN E
2006,9/13/06,17:30,,JARRY,22E
2006,9/13/06,19:30,,CH COTE ST LUC,FIELDING
2006,9/14/06,7:00,,DES ERABLES,RACHEL
2006,9/14/06,9:40,,BERRI,ONTARIO
2006,9/14/06,11:30,,FULLUM,STE CATHERINE
2006,9/14/06,12:28,,DORION,STE CATHERINE
2006,9/14/06,12:35,,SHERBROOKE,BEAUDRY
2006,9/14/06,20:45,,RACHEL,MOLSON
2006,9/15/06,15:15,,BERRI,VIGER
2006,9/15/06,15:20,,RENE LEVESQUE,ST HUBERT
2006,9/15/06,17:46,,MARCEL FAUBAULT,ROBERT ELI
2006,9/15/06,18:55,,FACE 20786 LAKESHORE,
2006,9/16/06,0:11,,895 GAUCHETIERE,
2006,9/16/06,12:30,,FIELDING,WALKLEY
2006,9/16/06,12:40,,6445 HENRI BOURASSA,
2006,9/16/06,18:45,,PARC,BEAUMONT
2006,9/17/06,1:05,,2164 AMHERST,SHERBROOKE
2006,9/17/06,11:40,,GEORGE LECLERC,DES ERABLES
2006,9/17/06,14:45,,DRAKE,DE L EGLISE
2006,9/18/06,7:55,,COTE VERTU,JULES POITRAS
2006,9/18/06,12:39,,7535 HENRI BOURASSA,L J FORGET
2006,9/18/06,17:28,,5751 BD GOUIN,LACORDAIRE
2006,9/19/06,,,MAISONNEUVE,ATWATER
2006,9/19/06,10:56,,BREBEUF,GILFORD
2006,9/20/06,7:00,,BRUNSWICK,DES SOURCES
2006,9/20/06,9:35,,ROSEMONT,DICKSON
2006,9/20/06,16:20,,PRINCE ARTHUR,STE FAMILLE
2006,9/20/06,18:15,,DE NORMANVILLE,ROSEMONT
2006,9/21/06,8:10,,3515 LASALLE,STRATHMORE
2006,9/21/06,14:20,,ST DENIS,JARRY
2006,9/21/06,14:40,,NAZARETH,BRENNAN
2006,9/21/06,16:15,,CHRISTOPHE COLOMB,CREMAZIE
2006,9/21/06,17:40,,CREMAZIE,ST HUBERT
2006,9/21/06,17:52,,HADLEY,DE L EGLISE
2006,9/22/06,8:40,,COTE ST LUC,WILSON
2006,9/22/06,15:54,,EDOUARD MONTPETIT,VICTORIA
2006,9/22/06,17:55,,MULLINS,CHARLEVOIX
2006,9/22/06,20:35,,COTE ST CATHERINE,DE VIMY
2006,9/23/06,1:18,,MESSIER,MARIE ANNE E
2006,9/24/06,11:35,,DES ORMEAUX,GEORGES
2006,9/24/06,15:20,,HOCHELAGA,WURTELE
2006,9/25/06,11:30,,PRINCE ARTHUR,ST URBAIN
2006,9/25/06,13:00,,CHERRIER,PARC LAFONTAINE
2006,9/25/06,19:05,,HENRI BOURASSA E,CH DU GOLF
2006,9/25/06,19:15,,HADLEY,DE L EGLISE
2006,9/25/06,20:30,,PAPINEAU,RENE LEVESQUE
2006,9/25/06,23:00,,ST DOMINIQUE,LAVERS
2006,9/26/06,8:21,,COTE VERTU,CREVIER
2006,9/27/06,6:40,,VIGER E,BERRI
2006,9/27/06,7:01,,CARSON,PINE BEACH
2006,9/27/06,8:00,,ST DENIS,DULUTH
2006,9/27/06,14:00,,1011 ONTARIO,ST TIMOTHEE
2006,9/27/06,17:55,,P 950 LOUVAIN,OLIVIER MAURAULT
2006,9/27/06,23:15,,SHERBROOKE,MCGILL COLLEGE
2006,9/28/06,11:30,,WILDERTON,GOYER
2006,9/28/06,17:40,,ONTARIO,MONTCALM
2006,9/29/06,4:18,,SHERBROOKE,ST DENIS
2006,9/29/06,8:30,,MONTCALM,ROBIN
2006,9/29/06,12:40,,STE CROIX,ST PHILIPPE
2006,9/29/06,15:59,,ROSEMONT,DE LORIMIER
2006,9/29/06,19:20,,BE DES SOURCES,BELMONT
2006,9/30/06,22:45,,ONTARIO,ST HUBERT
2006,10/1/06,5:00,,3654 CLARK,PRINCE ARTHUR
2006,10/2/06,13:52,,ST HEBERT,LAURIER
2006,10/2/06,16:51,,BEAUBIEN,ST URBAIN
2006,10/2/06,18:42,,CREMAZIE,CHRISTOPHE COLOMB
2006,10/3/06,7:45,,BELLECHASSE,LOUIS HEMOND
2006,10/3/06,9:10,,2140 PAPINEAU,ONTARIO
2006,10/3/06,18:05,,MONT ROYAL,COTE STE CATHERINE
2006,10/4/06,17:00,,80 QUEEN,DE LA COMMUNE
2006,10/4/06,17:55,,HENRI BOURASSA,JEANNE MANCE
2006,10/4/06,19:35,,SHERBROOKE,DECARIE
2006,10/5/06,15:45,,3343 DES SOURCES,BRUNSWICK
2006,10/6/06,15:30,,VICTORIA,32E AV
2006,10/6/06,18:43,,UNIVERSITY,PL UNDERHILL
2006,10/6/06,22:10,,MAISONNEUVE,ROSLYN
2006,10/7/06,11:49,,23 NORTHVIEW,
2006,10/7/06,15:30,,ST JOSEPH E,BOYER
2006,10/9/06,17:40,,2131 ST ZOTIQUE E,
2006,10/10/06,11:55,,5660 DECELLES,COTE STE CATHERINE
2006,10/10/06,14:31,,SHERBROOKE,CLIFTON
2006,10/10/06,14:45,,CHRISTOPHE COLOMB,CREMAZIE
2006,10/11/06,14:23,,RENE LEVESQUE O,ATWATER
2006,10/11/06,15:20,,BERRI,VIGER
2006,10/12/06,6:15,,SHERBROOKE,AYLWIN
2006,10/13/06,8:40,,LASALLE,GALT
2006,10/13/06,8:49,,AV DU PARC,DULUTH
2006,10/13/06,10:30,,DES PINS,AV PARC
2006,10/13/06,15:40,,PRIEUR,ST LAURENT
2006,10/14/06,15:10,,CHARLEROI,ARMAND LAVERGNE
2006,10/14/06,19:07,,FACE 5252 MAISONNEUVE O,VENDOME
2006,10/16/06,,,BEACONSFIELD,MANRESA
2006,10/17/06,17:18,,VERENDRY,BRIAND
2006,10/18/06,6:50,,MT ROYAL,PARC
2006,10/20/06,7:17,,PLAMONDON,LEMIEUX
2006,10/20/06,17:25,,3500 FAIRWAY,FRANCOIS LENOIR
2006,10/20/06,19:20,,ONTARIO,JEANNE D ARC
2006,10/23/06,15:14,,BROADWAY,8E AV
2006,10/24/06,14:20,,1492 SHERBROOKE O,SIMPSON
2006,10/24/06,20:58,,8935 ANDRE GRASSER,EMILE JOURNAULT
2006,10/26/06,16:05,,ST MICHEL,MASSON
2006,10/26/06,19:45,,ST JEAN,BLUE HAVEN
2006,10/27/06,9:30,,ST HUBERT,ONTARIO
2006,10/27/06,14:30,,JEAN TALON,CHABOT
2006,10/29/06,15:40,,SOULIGNY,PIERRE BERNARD
2006,10/29/06,18:30,,ST HUBERT,ST ZOTIQUE
2006,10/29/06,18:30,,ST HUBERT,ST ZOTIQUE
2006,10/30/06,8:32,,PIE IX,ROUEN
2006,10/30/06,16:15,,BOYER,GILFORD
2006,10/30/06,17:00,,RACHEL,ST ANDRE
2006,10/31/06,18:25,,SHERBROOKE E,HAIG
2006,11/1/06,9:40,,ST URBAIN,DULUTH
2006,11/1/06,11:44,,DE BULLION,NAPOLEON
2006,11/1/06,14:00,,MT ROYAL,COLONIALE
2006,11/2/06,9:25,,SALABERRY,ST JEAN
2006,11/3/06,19:55,,1208 ST DENIS,RENE LEVESQUE
2006,11/6/06,6:30,,ST ANDRE,ROBIN
2006,11/6/06,10:24,,AMHERST,SHERBROOKE
2006,11/7/06,11:14,,UNIVERSITY,SHERBROOKE
2006,11/7/06,14:12,,PANET,STE CATHERINE
2006,11/8/06,17:50,,PEEL,ST JACQUES
2006,11/8/06,18:50,,LAURIER,ST DOMINIQUE
2006,11/10/06,17:00,,FACE ST DENIS,
2006,11/10/06,18:00,,ST DENIS,SHERBROOKE
2006,11/10/06,18:25,,13110 SHERBROOKE,31E AV
2006,11/11/06,23:43,,ATWATER,ST ANTOINE
2006,11/12/06,,,EGLISE,EDNA
2006,11/13/06,18:30,,12113 54E AV,MAURICE DUPLESSIS
2006,11/14/06,6:10,,CHERIER,ST ANDRE
2006,11/14/06,17:36,,ALPHONSE D ROY,N-D
2006,11/15/06,16:16,,7055 N-D,
2006,11/16/06,13:00,,3031 WELLINGTON,MAY
2006,11/16/06,18:25,,10E AV,VICTORIA
2006,11/16/06,18:30,,DE MONTIGNY,32E AV
2006,11/17/06,16:59,,4338 PAPINEAU,
2006,11/19/06,9:25,,AV DU PARC,MILTON
2006,11/20/06,14:40,,GUY,MAISONNEUVE
2006,11/21/06,13:00,,EVERETT,1RE AV
2006,11/22/06,11:05,,PAPINEAU,BEAUBIEN
2006,11/22/06,11:30,,JEAN TALON,14E AV
2006,11/22/06,14:00,,4635 COTE STE CATHERINE,LAVOIE
2006,11/23/06,10:00,,STE FAMILLE,MILTON
2006,11/23/06,13:03,,OPP 1025 BLEURY,LA GAUCHETIERE
2006,11/23/06,13:20,,1100 CREMAZIE,CHRISTOPHE COLOMB
2006,11/23/06,22:01,,PAPINEAU,EVERETT
2006,11/25/06,10:50,,6530 BOYER,BEAUBIEN
2006,11/25/06,11:50,,ADAM,DE CLEMENT
2006,11/25/06,14:49,,ST ROCH,DUROCHER
2006,11/26/06,4:05,,FACE 4377 ST DENIS,MARIE ANNE E
2006,11/27/06,9:14,,MT ROYAL,LANAUDIERE
2006,11/27/06,13:00,,MT ROYAL,CAMILLIEN HOUDE
2006,11/27/06,16:19,,DES SCIENCES,RAY LAWSON
2006,11/27/06,17:50,,BELLECHASSE,LOUIS HEMON
2006,11/29/06,11:05,,LAFONTAINE,AYLWIN
2006,11/29/06,15:25,,TRIANON,SHERBROOKE
2006,11/29/06,17:20,,BELANGER,ST MICHEL
2006,11/29/06,21:22,,N-D,ST PIERRE
2006,11/30/06,10:00,,SHERBROOKE,DE LA MONTAGNE
2006,11/30/06,19:22,,HONORE BEAUGRAND,DU BUISSON
2006,11/30/06,21:00,,MARQUETTE,RACHEL
2006,11/30/06,21:23,,SHERBROOKE,LAVAL
2006,12/1/06,9:10,,GILFORD,BREBEUF
2006,12/2/06,2:03,,ROY,ST DOMINIQUE
2006,12/2/06,21:16,,RACHEL,FULLUM
2006,12/7/06,17:47,,COTE STE CATHERINE,WISEMAN
2006,12/10/06,15:55,,ST GREGOIRE,PRENOVOST
2006,12/11/06,13:52,,RENE LEVESQUE,METCALFE
2006,12/12/06,17:10,,HUTCHISON,ST VIATEUR
2006,12/12/06,22:00,,SHERBROOKE,HINGSTON
2006,12/16/06,0:35,,CHRISTOPHE COLOMB,HENRI BOURASSA
2006,12/16/06,15:45,,1777 ST HUBERT,
2006,12/17/06,2:50,,ST DENIS,MONT ROYAL
2006,12/20/06,14:35,,WELLINGTON,HENRI DUHAMEL
2006,12/20/06,15:00,,ST GREGOIRE,CHRISTOPHE COLOMB
2006,12/20/06,20:00,,BD LACORDAIRE,BD HENRI BOURASSA
2006,12/22/06,18:39,,ST DENIS,BELLECHASSE
2006,12/29/06,10:38,,SHERBROOKE,BEAUCLERK
2006,12/30/06,22:42,,PASCAL,LAPIERRE
2007,1/4/07,,,VILLERAY,PIE IX
2007,1/4/07,13:50,,PROVOST,10E AV
2007,1/5/07,18:18,,SALABERRY,POUTRINCOURT
2007,1/8/07,13:20,,MAISONNEUVE,ST URBAIN
2007,1/8/07,17:00,,ST ZOTIQUE,CHABOT
2007,1/9/07,12:40,,MOUNTAIN,MONTROSE
2007,1/23/07,17:05,,ST LAURENT,LAURIER
2007,1/29/07,7:54,,ST JOSEPH,BOYER
2007,1/30/07,16:10,,2120 GUY,DEMAISONNEUVE O
2007,2/1/07,12:10,,SAGARD,BELANGER
2007,2/1/07,14:20,,ATWATER,N-D
2007,2/1/07,21:43,,DE BORDEAUX,ST JOSEPH
2007,2/7/07,16:30,,MARIE ANNE,MESSIER
2007,2/13/07,11:40,,1339 ONTARIO,PANET
2007,2/14/07,6:46,,BERRI,RACHEL
2007,2/16/07,8:20,,CANARDIERE,BUREAU
2007,2/16/07,8:20,,CANARDIERE,BUREAU
2007,2/19/07,6:15,,10555 HENRI BOURASSA,
2007,2/26/07,17:30,,LASALLE,GORDON
2007,2/26/07,18:30,,PAPINEAU,ONTARIO
2007,3/1/07,17:20,,BERRI,CHERRIER
2007,3/5/07,20:15,,LAFONTAINE,MOREAU
2007,3/14/07,17:52,,BLEURY,RENE LEVESQUE
2007,3/16/07,8:43,,ILE DES SOEURS,RENE LEVESQUE
2007,3/27/07,21:15,,CHERNER,SHERBROOKE
2007,3/28/07,18:00,,SHERBROOKE,VICTORIA
2007,3/29/07,16:05,,2055 MANFIELD,PRESIDENT KENNEDY
2007,3/30/07,18:10,,ST URBAIN,VILLENEUVE
2007,3/31/07,19:25,,GREENE,SHERBROOKE
2007,4/3/07,13:40,,HENRI BOURASSA,GARON
2007,4/6/07,9:56,,2172 STE CATHERINE O,
2007,4/6/07,14:20,,5151 PAPINEAU,LAURIER
2007,4/10/07,9:05,,ATWATER,STE EMILIE
2007,4/10/07,12:00,,SHERBROOKE,AYLMER
2007,4/11/07,18:00,,DELORIMIER ET MASSON,DES ERABLES
2007,4/12/07,15:00,,2190 PEEL,
2007,4/18/07,7:45,,GOUIN,WAVERLY
2007,4/18/07,17:30,,CHRISTOPHE COLOMB,MISTRAL
2007,4/19/07,7:15,,12930 GOUIN E,
2007,4/19/07,9:00,,LAFONTAINE,CUVILLER
2007,4/19/07,11:50,,SOULIGNY AV,HONORE BEAUGRAND
2007,4/19/07,12:20,,UNIVERSITE,PRESIDENT KENNEDY
2007,4/19/07,12:25,,ONTARIO,FRONTENAC
2007,4/19/07,15:00,,LAKESHORE,MORGAN
2007,4/19/07,20:15,,MARQUETTE,RACHEL
2007,4/20/07,13:30,,12101 STE GERTRUDE,GOUIN
2007,4/20/07,13:30,,12101 STE GERTRUDE,GOUIN
2007,4/20/07,17:20,,PAPINEAU,MT ROYAL
2007,4/21/07,18:15,,JOLIETTE,LAFONTAINE
2007,4/22/07,2:00,,TERRITOIRE DE LA VILLE DE MONTREAL,
2007,4/22/07,16:24,,BELLERIVE,DUVERNAY
2007,4/22/07,17:18,,MT ROYAL,PAPINEAU
2007,4/23/07,8:00,,ST DENIS,GUIZOT
2007,4/23/07,14:15,,MAISONNEUVE,CLARK
2007,4/23/07,17:05,,BELLEVILLE,BD PFDS
2007,4/24/07,8:25,,JEAN TALON,LAJEUNESSE
2007,4/24/07,13:50,,JEAN TALON,DE NOGENT
2007,4/24/07,15:55,,5901 IRWIN,NEWMAN
2007,4/24/07,16:05,,FACE 4240 BEAUBIEN,24E AV
2007,4/25/07,16:00,,2223 DOLLARD,
2007,4/25/07,17:40,,LAJEUNESSE,CREMAZIE
2007,4/26/07,15:30,,20E AV,ST ZOTIQUE
2007,4/28/07,17:05,,DE LILLE,SAUVE
2007,4/30/07,13:00,,ONTARIO,DE LA SALLE
2007,4/30/07,13:10,,ST LAURENTIEN,ST EMILIE
2007,5/1/07,7:30,,BD GOUIN,RIVE BOISEE
2007,5/1/07,15:35,,1052 81E AV,RAOUL DERY
2007,5/1/07,16:12,,MONT ROYAL,DU PARC
2007,5/1/07,17:00,,MARCEL LAURIN,ST LOUIS
2007,5/1/07,17:30,,CHERRIER,ST HUBERT
2007,5/1/07,18:45,,ST ZOTIQUE,21E AV
2007,5/2/07,8:50,,AV DULUTH,DROLET
2007,5/2/07,11:10,,1480 MONTCALM,MAISONNEUVE
2007,5/2/07,14:30,,JEAN TALON,VALDOMBRE
2007,5/2/07,18:50,,GAUCHETIERE E,SANGUINET
2007,5/3/07,8:15,,DE LA COMMUNE,MILLS
2007,5/3/07,10:00,,GUY,SHERBROOKE O
2007,5/3/07,11:40,,PARC GEORGES,IDUSTRIELLE
2007,5/3/07,21:40,,ST HUBERT,JARRY
2007,5/4/07,15:34,,HAUTBOIS,BOUDARD
2007,5/4/07,16:17,,SHERBROOKE,MONTGOMERY
2007,5/4/07,20:30,,FAIRMOUNT,ESPLANADE
2007,5/5/07,13:00,,4855 PIERRE DE COUBERTIN,LECLAIRE
2007,5/6/07,6:50,,BELLECHASSE,BORDEAUX
2007,5/6/07,10:26,,GERVAIS,CHARLEROI
2007,5/6/07,15:15,,THIMENS,DOBRIN
2007,5/6/07,22:30,,LAFONTAINE,D ORLEANS
2007,5/7/07,16:30,,CREMAZIE,ST MICHEL
2007,5/8/07,10:40,,ORLEAN,LA FONTAINE
2007,5/8/07,23:00,,5766 EADIE,
2007,5/9/07,6:55,,JOLICOEUR,VERENDRYE
2007,5/9/07,15:14,,IBERVILLE,ST JOSEPH
2007,5/9/07,16:15,,RAYMOND,LEVIS SAUVE
2007,5/10/07,18:15,,FACE 1556 LAJOIE,MC EACHRAN
2007,5/10/07,19:50,,SALABERRY,MONTEVISTA
2007,5/10/07,20:21,,BANNANTYNE,DE L EGLISE
2007,5/11/07,10:00,,ST PAUL O,ST FRANCOIS XAVIER
2007,5/11/07,12:20,,DE CARIGNAN,MARSEILLE
2007,5/11/07,15:15,,GALERIES D ANJOU,DE LA PLEIADE
2007,5/11/07,18:00,,FACE 6783 ST LAURENT,DANTE
2007,5/11/07,19:30,,CHARLEROI,DRAPEAU
2007,5/12/07,2:20,,UNIVERSITE,N-D
2007,5/12/07,11:25,,DENONVILLE,BEAULIEU
2007,5/12/07,16:31,,2155 FLORIAN,ONTARIO
2007,5/13/07,16:00,,N-D E,DICKSON
2007,5/13/07,19:35,,3180 PETER CURRY,ST MICHEL
2007,5/13/07,19:59,,PARC LAFONTAINE,CHERRIER
2007,5/14/07,8:00,,4800 MOLSON,ST JOSEPH
2007,5/15/07,22:45,,ATWATER,SHERBROOKE
2007,5/16/07,19:08,,N-D O,ST HENRI
2007,5/17/07,8:00,,VALIQUETTE,LASALLE
2007,5/18/07,15:35,,ST ZOTIQUE,DE NORMANVILLE
2007,5/19/07,20:40,,CANORA,BROOKFIELD
2007,5/20/07,10:15,,RACHEL,PAPINEAU
2007,5/21/07,13:03,,HUTCHINSON,OGILVY
2007,5/21/07,13:55,,90 CREPEAU STAT EXT ARR,QUINTIN
2007,5/22/07,9:00,,F 8866 ST LAURENT,BEAUHARNOIS
2007,5/22/07,9:00,,RACHEL,ANDRE LAURENDEAU
2007,5/22/07,12:40,,CREMAZIE,VERVILLE
2007,5/22/07,17:11,,1400 SAUVE,
2007,5/22/07,18:10,,OPP 5505 IBERVILLE,MASSON
2007,5/22/07,23:00,,DULUTH,LAVAL
2007,5/23/07,8:15,,BELANGER,ST LAURENT
2007,5/23/07,10:24,,SHERBROOKE O,ROSELYN
2007,5/23/07,13:07,,DECARIE,BOUGAINVILLE
2007,5/23/07,14:00,,SHERBROOKE,DUROCHER
2007,5/23/07,15:46,,BREBEUF,GILFORD
2007,5/23/07,18:30,,1968 13E AV,
2007,5/23/07,19:55,,DANDURAND,CHARLEMAGNE
2007,5/23/07,22:15,,MT ROYAL,DUPARC
2007,5/24/07,7:47,,BROOKSIDE AV,CELTIC DR
2007,5/24/07,8:00,,GOUIN,6E AV
2007,5/24/07,13:00,,1170 STE CATHERINE,STANLEY
2007,5/24/07,16:30,,DULUTH,HOTEL DE VILLE
2007,5/24/07,16:32,,12E AV,ST ANTOINE
2007,5/24/07,16:45,,GOUIN,LAMBERT
2007,5/24/07,22:50,,PARC,LAURIER
2007,5/25/07,8:00,,11100 BD GOUIN,
2007,5/25/07,8:19,,CAVENDISH,KILDARE
2007,5/25/07,9:21,,5006 ST DENIS,ST JOSEPH E
2007,5/25/07,13:20,,STE CATHERINE,DE LA MONTAGNE
2007,5/25/07,15:17,,JEAN TALON,PROVENCHER
2007,5/26/07,9:20,,PIE IX,DENIS PAPIN
2007,5/26/07,14:59,,6650 DE LA LOIRE,VERDELLES
2007,5/26/07,15:20,,3799 WELLINGTON,HICKSON
2007,5/26/07,21:25,,ST MICHEL,LAURIER
2007,5/27/07,15:26,,JEAN TALON E,DE CANNES
2007,5/27/07,17:25,,1400 ST JEAN BAPTISTE,
2007,5/28/07,17:08,,RUSHBROOKE,HENRI DUHAMEL
2007,5/28/07,17:30,,GOUIN,PL RENE GUENETTE
2007,5/28/07,22:00,,SHERBROOKE,FULLUM
2007,5/29/07,8:10,,9064 ST LAURENT,
2007,5/29/07,9:00,,4500 HOCHELAGA,
2007,5/29/07,13:40,,RACHEL,MESSIER
2007,5/29/07,15:30,,ONTARIO,POUPART
2007,5/29/07,16:53,,JEAN BOURDON,TOUPIN
2007,5/29/07,17:05,,DU PARC,DES PINS
2007,5/29/07,17:20,,471 CLARKE,THORHNHILL
2007,5/30/07,,,BD VERENDRYE,WOODLAND
2007,5/30/07,12:26,,ARR 1435 VAN HORNE,STUART
2007,5/30/07,15:20,,BLOOMFIELD,BALL
2007,5/30/07,16:53,,ST LAURENT,PORT ROYAL
2007,5/31/07,6:35,,STE CATHERINE,MONTCALM
2007,5/31/07,7:55,,5750 COTE DES NEIGES,COTE STE CATHERINE
2007,5/31/07,9:10,,ST DOMINIQUE,GAUCHETIERE E
2007,5/31/07,18:55,,6751 ST LAURENT,DANTE
2007,5/31/07,23:30,,STE CATHERINE,BISHOP
